template	NADA	0	2
4.980000	5.648625	433.255859	83.861328	702.153137	40.459412	36.639790	45.031593	4.980000	5.648625	36.639790	40.447235	43.066635	37.442928	41.551117	0	0	0	0	0	0	spn	w	sil	"V	1	XXNONVERBALXX	35.349350	41.675194	35.349350	41.675194	polite-40	None	-1	0	None
5.648625	5.708625	83.861328	83.861328	83.861328	46.617161	38.334026	54.970814	5.648625	5.708625	41.551117	38.449993	46.840775	54.016891	54.970814	0	0	0	0	0	0	w	"V	spn	"V	1	what	34.640385	39.334717	35.799625	38.342503	thinking-30	surprised-15	-3	0	None
5.708625	5.738626	--undefined--	--undefined--	--undefined--	54.491722	52.774284	55.314346	5.708625	5.738626	54.970814	55.314346	54.907440	52.774284	52.774284	0	0	0	0	0	0	"V	t	w	"V	2	what	34.640385	39.334717	29.990097	36.131786	thinking-30	surprised-15	-2	0	None
5.738626	5.798625	675.076172	675.076172	675.076172	46.165295	39.357067	52.774284	5.738626	5.798625	52.774284	48.561607	45.225388	41.547237	39.357067	0	0	0	0	0	0	t	b	"V	"I	3	what	34.640385	39.334717	34.160454	39.334717	thinking-30	surprised-15	-1	0	None
5.798625	5.828625	675.076172	675.076172	675.076172	44.280975	37.071293	56.742210	5.798625	5.828625	39.357067	37.071293	43.953331	56.742210	56.742210	0	0	0	0	0	0	b	r\	t	"I	1	brings	37.293167	42.989067	36.708908	39.334717	thinking-30	surprised-15	-5	0	None
5.828625	5.858625	--undefined--	--undefined--	--undefined--	61.486053	56.742210	64.024788	5.828625	5.858625	56.742210	61.983299	63.193913	64.024788	64.024788	0	0	0	0	0	0	r\	"I	b	"I	2	brings	37.293167	42.989067	34.307323	39.865051	thinking-30	surprised-15	-4	0	None
5.858625	5.918625	697.087036	697.087036	697.087036	62.658394	60.943314	64.024788	5.858625	5.918625	64.024788	63.447670	62.688309	61.422802	60.943314	0	0	0	0	0	0	"I	N	r\	"I	3	brings	37.293167	42.989067	40.741806	41.736008	thinking-30	surprised-15	-3	0	None
5.918625	5.988626	680.208374	663.329712	697.087036	58.065781	54.266884	60.970314	5.918625	5.988626	60.943314	60.493694	58.288303	54.266884	54.522141	0	0	0	0	0	0	N	z	"I	"u	4	brings	37.293167	42.989067	33.670956	39.384975	thinking-30	surprised-15	-2	0	None
5.988626	6.048625	--undefined--	--undefined--	--undefined--	53.824764	52.329247	56.011505	5.988626	6.048625	54.522141	52.621994	54.081615	53.260616	56.011505	0	0	0	0	0	0	z	j	N	"u	5	brings	37.293167	42.989067	41.354622	42.989067	thinking-30	surprised-15	-1	0	None
6.048625	6.078626	--undefined--	--undefined--	--undefined--	57.135864	56.011505	57.891598	6.048625	6.078626	56.011505	56.795330	57.845024	57.891598	57.891598	0	0	0	0	0	0	j	"u	z	"u	1	you	39.606487	42.778759	41.457535	42.778759	thinking-30	surprised-15	-2	0	None
6.078626	6.108625	--undefined--	--undefined--	--undefined--	54.393532	48.939384	57.891598	6.078626	6.108625	57.891598	56.334190	54.408958	48.939384	48.939384	0	0	0	0	0	0	"u	t	j	"u	2	you	39.606487	42.778759	39.429878	42.778759	thinking-30	surprised-15	-1	0	None
6.108625	6.168625	410.377594	410.377594	410.377594	49.100300	47.075901	53.611862	6.108625	6.168625	48.939384	47.075901	47.438995	50.216656	53.611862	0	0	0	0	0	0	t	I	"u	I	1	to	35.693516	41.394955	36.831963	41.394955	thinking-30	surprised-15	-2	0	None
